time	gFx	gFy	gFz	TgF
9.691642653	−0,0358	0,1559	1,0023	1,015
9.693867132	−0,0370	0,1623	1,0089	1,023
9.696208434	−0,0314	0,1567	1,0042	1,017
9.699095934	−0,0263	0,1444	0,9984	1,009
9.701319267	−0,0224	0,1359	1,0062	1,016
9.703600517	−0,0216	0,1342	1,0209	1,03
9.705382132	−0,0216	0,1391	1,0365	1,046
9.707754944	−0,0180	0,1415	1,0375	1,047
9.709980934	−0,0143	0,1356	1,0228	1,032
9.712453434	−0,0116	0,1227	1,004	1,012
9.714814007	−0,0121	0,1188	0,9935	1,001
9.721683121	−0,0182	0,1259	0,9947	1,003
9.722341455	−0,0187	0,1376	0,9952	1,005
9.722615309	−0,0228	0,1391	0,9901	1
9.724443174	−0,0275	0,1344	0,9766	0,986
9.728560569	−0,0343	0,1288	0,9676	0,977
9.730477809	−0,0404	0,1268	0,9739	0,983
9.732607757	−0,0451	0,1308	0,9928	1,002
9.738373955	−0,0487	0,1403	1,0113	1,022
9.739023226	−0,0526	0,1498	1,0206	1,033
9.739189111	−0,0573	0,1598	1,0162	1,03
9.744083903	−0,0607	0,1635	1,0003	1,015
9.744246507	−0,0610	0,1606	0,9874	1,002
9.746679632	−0,0641	0,1584	0,9866	1,001
9.749616142	−0,0675	0,1598	1,0064	1,021
9.751121507	−0,0671	0,164	1,0245	1,04
9.753721403	−0,0636	0,165	1,0402	1,055
9.756341715	−0,0546	0,1601	1,0387	1,052
9.759496819	−0,0497	0,152	1,038	1,05
9.761264996	−0,0446	0,143	1,0353	1,046
9.763682288	−0,0351	0,1413	1,0467	1,057
9.766253799	−0,0287	0,1476	1,0524	1,063
9.769631924	−0,0224	0,1554	1,0487	1,06
9.773626455	−0,0172	0,1532	1,0294	1,041
9.773884892	−0,0123	0,1415	1,0057	1,016
9.776979371	−0,0158	0,1396	0,9896	0,999
9.778433121	−0,0226	0,1435	0,9864	0,997
9.78181333	−0,0307	0,1508	0,9874	0,999
9.78338984	−0,0365	0,1584	0,9859	0,999
9.785662549	−0,0414	0,1576	0,9796	0,993
9.787191507	−0,0443	0,151	0,972	0,985
9.790829267	−0,0458	0,1469	0,9747	0,987
9.791646351	−0,0470	0,151	0,9906	1,003
9.795094111	−0,0497	0,1584	1,0035	1,017
9.797795882	−0,0495	0,1676	1,0084	1,023
9.799875413	−0,0463	0,1701	0,9962	1,012
9.801900569	−0,0436	0,1679	0,9749	0,99
9.80531083	−0,0412	0,1615	0,9691	0,983
9.80758109	−0,0387	0,1637	0,9725	0,987
9.809582965	−0,0390	0,1691	0,9886	1,004
9.81201609	−0,0341	0,1711	0,9994	1,014
9.81494359	−0,0282	0,1679	0,9964	1,011
9.816847028	−0,0238	0,1591	0,9913	1,004
9.819076194	−0,0197	0,1515	0,9908	1,003
9.821119059	−0,0199	0,154	0,9972	1,009
9.824509163	−0,0182	0,1608	1,0099	1,023
9.827377601	−0,0175	0,1689	1,0116	1,026
9.828923174	−0,0170	0,1689	1,004	1,018
9.831946871	−0,0172	0,1672	0,9957	1,01
9.833850778	−0,0199	0,1564	0,984	0,997
9.836556663	−0,0219	0,1483	0,9876	0,999
9.837678851	−0,0255	0,151	1,0035	1,015
9.840987184	−0,0280	0,1535	1,0113	1,023
9.843574944	−0,0246	0,1584	1,0184	1,031
9.84455859	−0,0243	0,1569	1,0123	1,025
9.848613382	−0,0233	0,1493	1,0047	1,016
9.854092965	−0,0219	0,143	1,002	1,012
9.855329892	−0,0202	0,14	1,0169	1,027
9.857604059	−0,0170	0,1408	1,0355	1,045
9.857901351	−0,0172	0,1493	1,0433	1,054
9.859483382	−0,0158	0,1479	1,0372	1,048
9.861792444	−0,0123	0,1371	1,0196	1,029
9.865054267	−0,0118	0,1251	1,0033	1,011
9.86875859	−0,0172	0,1256	0,9989	1,007
9.869377601	−0,0236	0,1334	0,9991	1,008
9.871514371	−0,0319	0,1466	0,9884	1
9.874796976	−0,0407	0,1513	0,9727	0,985
9.875877184	−0,0497	0,1459	0,952	0,964
9.879574111	−0,0580	0,1398	0,9468	0,959
9.881841455	−0,0680	0,142	0,9647	0,977
9.883840517	−0,0751	0,1525	0,9947	1,009
9.885830361	−0,0749	0,1635	1,0189	1,035
9.888728226	−0,0697	0,164	1,0226	1,038
9.892901611	−0,0668	0,1593	1,0118	1,026
9.893186715	−0,0675	0,1547	0,9986	1,013
9.896205517	−0,0658	0,1606	0,9959	1,011
9.899010986	−0,0646	0,1701	0,9989	1,015
9.90271208	−0,0627	0,1784	1,0011	1,019
9.903312288	−0,0588	0,1786	0,9969	1,014
9.905143017	−0,0519	0,1642	0,9935	1,008
9.908279267	−0,0504	0,1525	0,9913	1,004
9.910602653	−0,0485	0,1466	1,0059	1,018
9.913057184	−0,0512	0,1476	1,0201	1,032
9.915414736	−0,0495	0,1513	1,024	1,036
9.917175726	−0,0446	0,151	1,0213	1,033
9.919524059	−0,0419	0,1493	1,0086	1,02
9.922910413	−0,0424	0,1501	0,9991	1,011
9.926611663	−0,0470	0,1532	0,9947	1,008
9.926934684	−0,0490	0,1647	1,0001	1,015
9.930057236	−0,0500	0,1738	1,003	1,019
9.93223359	−0,0500	0,1716	0,9991	1,015
9.934568278	−0,0514	0,162	0,9945	1,009
9.93720359	−0,0500	0,1493	0,9984	1,011
9.940067028	−0,0490	0,1391	1,0096	1,02
9.942206455	−0,0446	0,1432	1,0306	1,041
9.944244163	−0,0375	0,1537	1,0397	1,052
9.947121871	−0,0336	0,162	1,035	1,048
9.950350986	−0,0280	0,1574	1,0143	1,027
9.953325621	−0,0211	0,1454	0,9945	1,005
9.953973173	−0,0233	0,1396	0,9898	1
9.956492392	−0,0287	0,1483	1,003	1,014
9.957915621	−0,0324	0,1598	1,0135	1,027
9.960055673	−0,0348	0,1628	1,0125	1,026
9.962788955	−0,0351	0,1547	1,0016	1,014
9.965220361	−0,0453	0,1444	0,9901	1,002
9.967840882	−0,0507	0,1432	1,0016	1,013
9.970138173	−0,0504	0,1479	1,0201	1,032
9.973733069	−0,0482	0,1554	1,0397	1,052
9.974950048	−0,0419	0,1615	1,0443	1,058
9.977283382	−0,0360	0,1552	1,0419	1,054
9.980792913	−0,0292	0,1474	1,0299	1,041
9.98284333	−0,0297	0,1427	1,0228	1,033
9.985900048	−0,0285	0,1471	1,0248	1,036
9.987197132	−0,0311	0,1542	1,0292	1,041
9.989280205	−0,0292	0,1608	1,0248	1,038
9.991405986	−0,0316	0,1628	1,0103	1,024
9.994227184	−0,0307	0,1562	1,0008	1,013
9.996640621	−0,0287	0,1527	1,002	1,014
10.001928955	−0,0289	0,1554	1,0094	1,022
10.002237236	−0,0282	0,1628	1,0228	1,036
10.004261038	−0,0258	0,1672	1,023	1,037
10.005993798	−0,0265	0,1689	1,014	1,028
10.008488121	−0,0263	0,1676	0,9984	1,013
10.011043382	−0,0265	0,163	0,9945	1,008
10.013770413	−0,0277	0,1584	1,0011	1,014
10.017046767	−0,0272	0,1642	1,0179	1,031
10.01821083	−0,0289	0,1713	1,0362	1,051
10.021301663	−0,0324	0,1713	1,0411	1,056
10.023794684	−0,0324	0,1686	1,0358	1,05
10.025764788	−0,0331	0,1567	1,0306	1,043
10.028323173	−0,0358	0,1486	1,035	1,046
10.030278226	−0,0390	0,1557	1,0504	1,063
10.033060882	−0,0419	0,1642	1,0651	1,078
10.036562028	−0,0409	0,1706	1,0653	1,08
10.037416351	−0,0314	0,1559	1,0445	1,057
10.040691142	−0,0280	0,1396	1,0267	1,037
10.041996351	−0,0289	0,1322	1,0321	1,041
10.045333069	−0,0348	0,1444	1,0507	1,061
10.049275934	−0,0360	0,1586	1,0565	1,069
10.050614423	−0,0316	0,1537	1,0404	1,052
10.051840361	−0,0299	0,1378	1,0147	1,024
10.054561975	−0,0343	0,1259	0,9998	1,008
10.058200934	−0,0395	0,1295	1,0111	1,02
10.0594926	−0,0441	0,1427	1,0226	1,033
10.0632701	−0,0431	0,1493	1,0218	1,034
10.06374958	−0,0451	0,1486	1,0084	1,02
10.068317496	−0,0453	0,1425	0,9866	0,998
10.069032184	−0,0475	0,1366	0,9754	0,986
10.071887705	−0,0495	0,1388	0,9761	0,987
10.074088434	−0,0517	0,1459	0,9793	0,991
10.075924371	−0,0480	0,1601	0,9823	0,996
10.078987028	−0,0458	0,1667	0,9769	0,992
10.081095934	−0,0473	0,1689	0,9595	0,975
10.083772132	−0,0441	0,1623	0,9473	0,962
10.085831663	−0,0458	0,1523	0,949	0,962
10.088555465	−0,0461	0,1554	0,9715	0,985
10.091088538	−0,0470	0,1676	0,9981	1,013
10.093124215	−0,0451	0,1821	1,003	1,02
10.095622288	−0,0402	0,1764	0,9854	1,002
10.09812109	−0,0387	0,1608	0,9654	0,979
10.100316507	−0,0461	0,1608	0,9666	0,981
10.103415361	−0,0566	0,1725	0,9869	1,003
10.105373278	−0,0602	0,1852	1,0138	1,032
10.108152028	−0,0553	0,1874	1,0316	1,05
10.110149163	−0,0482	0,1733	1,0355	1,051
10.111795934	−0,0402	0,1562	1,0384	1,051
10.11402885	−0,0353	0,1449	1,0492	1,06
10.118930517	−0,0299	0,1466	1,0663	1,077
10.119365205	−0,0258	0,152	1,0739	1,085
10.121360205	−0,0182	0,1532	1,0582	1,069
10.123609215	−0,0101	0,1491	1,0265	1,037
10.125993225	−0,0079	0,1408	0,9918	1,002
10.129177236	−0,0106	0,1349	0,9747	0,984
10.131521455	−0,0187	0,1366	0,97	0,98
10.133618382	−0,0277	0,1408	0,9727	0,983
10.136499892	−0,0368	0,1437	0,9735	0,985
10.139029111	−0,0421	0,141	0,9664	0,978
10.1407426	−0,0500	0,1305	0,963	0,973
10.143691611	−0,0551	0,1268	0,9676	0,977
10.145769319	−0,0612	0,1344	0,9832	0,994
10.148726298	−0,0649	0,1508	1,0006	1,014
10.1509101	−0,0612	0,1635	1,0016	1,017
10.155593069	−0,0568	0,1681	0,9906	1,006
10.156599267	−0,0570	0,1652	0,9757	0,991
10.157552392	−0,0551	0,1537	0,9703	0,984
10.160113434	−0,0568	0,1601	0,9852	1
10.161903069	−0,0573	0,1713	1,0055	1,022
10.164374684	−0,0529	0,1772	1,0204	1,037
10.168250621	−0,0553	0,1723	1,0194	1,035
10.169329111	−0,0526	0,1611	1,0113	1,025
10.173571975	−0,0512	0,1464	1,0096	1,021
10.175523278	−0,0514	0,1486	1,0316	1,044
10.176696871	−0,0529	0,1647	1,0533	1,067
10.180574475	−0,0478	0,1752	1,0597	1,075
10.182918434	−0,0395	0,1681	1,048	1,062
10.183777236	−0,0302	0,1498	1,0309	1,042
10.188199163	−0,0260	0,1391	1,0238	1,034
10.188882809	−0,0228	0,1439	1,0345	1,045
10.192469267	−0,0228	0,162	1,0409	1,054
10.194505673	−0,0194	0,1689	1,0345	1,048
10.197745361	−0,0167	0,1625	1,0072	1,02
10.20008984	−0,0197	0,1464	0,9776	0,989
10.201372184	−0,0277	0,1386	0,9705	0,981
10.204251663	−0,0395	0,1454	0,9879	0,999
10.207134007	−0,0465	0,1584	1,0091	1,023
10.208345569	−0,0478	0,1625	1,013	1,027
10.211308798	−0,0487	0,154	1,0003	1,013
10.213613486	−0,0504	0,1439	0,9906	1,002
10.218666923	−0,0541	0,1457	0,9898	1,002
10.219193278	−0,0614	0,1586	0,9989	1,013
10.222621142	−0,0653	0,1725	1,005	1,022
10.22288583	−0,0607	0,1786	1,0028	1,02
10.224796142	−0,0558	0,1767	0,9998	1,017
10.228238486	−0,0524	0,1647	0,9984	1,013
10.230177653	−0,0553	0,1603	1,0118	1,026
10.231924944	−0,0512	0,162	1,0355	1,049
10.234736455	−0,0468	0,1747	1,0555	1,071
10.23749833	−0,0392	0,1764	1,0565	1,072
10.241162444	−0,0277	0,1662	1,0394	1,053
10.242482705	−0,0209	0,1513	1,0235	1,035
10.244595205	−0,0221	0,1461	1,0138	1,024
10.24746984	−0,0241	0,1569	1,014	1,026
10.249132548	−0,0243	0,1713	1,0084	1,023
10.252407757	−0,0228	0,1676	0,9884	1,003
10.254071767	−0,0238	0,1589	0,9605	0,974
10.256505205	−0,0285	0,1459	0,9488	0,96
10.259343694	−0,0365	0,1403	0,9544	0,965
10.261764319	−0,0431	0,1479	0,9713	0,983
10.26423359	−0,0419	0,1571	0,9903	1,004
10.266865882	−0,0377	0,1593	0,9913	1,005
10.269078121	−0,0311	0,1515	0,9771	0,989
10.270641038	−0,0277	0,1442	0,959	0,97
10.27332885	−0,0307	0,1469	0,9568	0,969
10.275919111	−0,0348	0,1645	0,9637	0,978
10.278156402	−0,0399	0,1828	0,9647	0,983
10.281028382	−0,0402	0,1879	0,9534	0,973
10.282662652	−0,0424	0,1835	0,9419	0,961
10.286027444	−0,0482	0,1784	0,9488	0,967
10.288319632	−0,0600	0,1799	0,9717	0,99
10.290989371	−0,0671	0,1838	1,0079	1,027
10.29340609	−0,0673	0,1867	1,0343	1,053
10.295936663	−0,0629	0,1825	1,0431	1,061
10.297749371	−0,0551	0,1694	1,0438	1,059
10.299927444	−0,0522	0,1567	1,0411	1,054
10.30264458	−0,0439	0,151	1,0423	1,054
10.305814319	−0,0351	0,1532	1,0504	1,062
10.307802236	−0,0285	0,1571	1,0465	1,059
10.309549632	−0,0216	0,1574	1,0279	1,04
10.312203121	−0,0150	0,1481	1,004	1,015
10.314899788	−0,0160	0,1374	0,9845	0,994
10.317107288	−0,0216	0,1359	0,9827	0,992
10.321322184	−0,0260	0,143	0,9913	1,002
10.321675934	−0,0326	0,1493	0,9996	1,011
10.323701715	−0,0358	0,1488	0,9979	1,01
10.326960882	−0,0392	0,1391	0,9852	0,996
10.328872184	−0,0431	0,1352	0,9739	0,984
10.331769111	−0,0475	0,1386	0,9708	0,982
10.332945361	−0,0561	0,1464	0,9742	0,987
10.336061246	−0,0588	0,1606	0,9727	0,988
10.338878121	−0,0551	0,1645	0,9595	0,975
10.340797288	−0,0524	0,1586	0,9441	0,959
10.343224215	−0,0524	0,1505	0,9385	0,952
10.34626859	−0,0553	0,1576	0,9529	0,967
10.348176767	−0,0597	0,1681	0,9752	0,991
10.350276819	−0,0558	0,1786	0,9896	1,007
10.352484632	−0,0514	0,1828	0,9908	1,009
10.355713017	−0,0463	0,1755	0,9849	1,002
10.35759609	−0,0417	0,1637	0,9803	0,995
10.359918173	−0,0407	0,1628	0,9835	0,998
10.36238083	−0,0429	0,176	0,9925	1,009
10.365533121	−0,0419	0,1843	0,995	1,013
10.36682635	−0,0353	0,1843	0,981	0,999
10.369783434	−0,0316	0,1679	0,9617	0,977
10.372179684	−0,0302	0,154	0,9617	0,974
10.373708017	−0,0324	0,1545	0,9813	0,994
10.376965777	−0,0351	0,1689	1,0113	1,026
10.379262444	−0,0355	0,1799	1,0194	1,036
10.381085361	−0,0260	0,1733	1,0091	1,024
10.383849736	−0,0211	0,1596	0,9886	1,002
10.386449996	−0,0236	0,1513	0,9813	0,993
10.390269632	−0,0280	0,1603	0,9913	1,005
10.390559996	−0,0314	0,1733	1,0086	1,024
10.393636194	−0,0280	0,1772	1,0077	1,023
10.395946663	−0,0226	0,165	0,9932	1,007
10.399111611	−0,0189	0,1486	0,9847	0,996
10.400635673	−0,0206	0,1391	0,9903	1
10.403637652	−0,0314	0,1439	1,0042	1,015
10.406049319	−0,0365	0,1589	1,0169	1,03
10.408514788	−0,0380	0,1632	1,0108	1,025
10.410847236	−0,0326	0,1537	0,9935	1,006
10.41303359	−0,0326	0,1442	0,9827	0,994
10.415796975	−0,0399	0,1425	0,994	1,005
10.417587496	−0,0453	0,151	1,013	1,025
10.420883277	−0,0478	0,1632	1,0216	1,036
10.422640152	−0,0458	0,1608	1,0128	1,026
10.425161975	−0,0426	0,1505	0,9981	1,01
10.427411402	−0,0453	0,1427	0,9898	1,001
10.429833121	−0,0504	0,1381	0,9913	1,002
10.433583069	−0,0519	0,1418	1,0016	1,013
10.434274267	−0,0534	0,1486	1,0089	1,021
10.436405725	−0,0563	0,1505	1,0099	1,023
10.438887496	−0,0526	0,1476	1,0025	1,015
10.441084007	−0,0480	0,1425	0,9954	1,007
10.443720621	−0,0473	0,1437	1,0001	1,011
10.446225777	−0,0522	0,1523	1,0091	1,022
10.448591194	−0,0512	0,1615	1,0081	1,022
10.451206559	−0,0504	0,1711	0,9954	1,011
10.453520048	−0,0495	0,1652	0,9732	0,988
10.455891715	−0,0526	0,1591	0,9598	0,974
10.4579501	−0,0558	0,1608	0,96	0,975
10.460472861	−0,0612	0,1686	0,9717	0,988
10.463095934	−0,0597	0,1735	0,9827	1
10.467256611	−0,0578	0,1711	0,9808	0,997
10.467861923	−0,0585	0,1672	0,9823	0,998
10.470200152	−0,0583	0,1635	0,9842	0,999
10.473627913	−0,0627	0,1691	0,995	1,011
10.475083069	−0,0588	0,1782	1,002	1,019
10.477833225	−0,0541	0,1852	1,0074	1,026
10.481941455	−0,0524	0,1847	1,002	1,02
10.48220083	−0,0478	0,1767	0,9986	1,015
10.485702913	−0,0431	0,1662	1,0013	1,016
10.487796038	−0,0431	0,1659	1,0125	1,027
10.489855882	−0,0470	0,1725	1,0257	1,041
10.49247135	−0,0470	0,1811	1,0267	1,044
10.494908798	−0,0439	0,1764	1,0189	1,035
10.497340725	−0,0429	0,1608	1,0057	1,019
10.498951454	−0,0395	0,1439	0,9969	1,008
10.501533954	−0,0395	0,14	1,0067	1,017
10.50468359	−0,0414	0,1518	1,0245	1,037
10.506386871	−0,0392	0,1545	1,0274	1,04
10.509539007	−0,0365	0,1525	1,0118	1,024
10.511955152	−0,0377	0,1403	0,9879	0,998
10.514188642	−0,0421	0,1344	0,981	0,991
10.515819892	−0,0487	0,1422	0,9852	0,997
10.519469215	−0,0529	0,162	1,0001	1,015
10.522874163	−0,0512	0,173	1,0033	1,019
10.523144319	−0,0485	0,1635	0,9915	1,006
10.526658902	−0,0456	0,1452	0,9779	0,99
10.528914736	−0,0470	0,1378	0,9823	0,993
10.532023382	−0,0507	0,1454	1,002	1,014
10.533670465	−0,0497	0,1598	1,0118	1,026
10.536118225	−0,0424	0,1603	1,0062	1,02
10.538556975	−0,0395	0,1564	0,9871	1
10.540406507	−0,0395	0,1503	0,9754	0,988
10.543058329	−0,0409	0,151	0,982	0,994
10.545335309	−0,0451	0,1591	1,0001	1,014
10.547932965	−0,0453	0,1701	1,0145	1,03
10.550556454	−0,0473	0,1782	1,0187	1,035
10.551913642	−0,0478	0,1762	1,0079	1,024
10.55597609	−0,0507	0,1625	0,9972	1,012
10.556976298	−0,0556	0,1601	1,003	1,017
10.559883277	−0,0583	0,1674	1,0235	1,039
10.562843642	−0,0590	0,176	1,0397	1,056
10.563997132	−0,0512	0,1725	1,0475	1,063
10.567279319	−0,0407	0,1569	1,0433	1,056
10.569485048	−0,0363	0,1427	1,0428	1,053
10.571805413	−0,0319	0,1418	1,0546	1,065
10.574195152	−0,0326	0,1508	1,0739	1,085
10.577113798	−0,0304	0,162	1,0751	1,088
10.579856975	−0,0258	0,1647	1,0536	1,067
10.58077635	−0,0292	0,1564	1,0223	1,035
10.584397027	−0,0326	0,1435	1,0091	1,02
10.586491038	−0,0397	0,1466	1,0138	1,025
10.590706663	−0,0441	0,1574	1,0343	1,047
10.590913694	−0,0480	0,1603	1,0436	1,057
10.593262757	−0,0458	0,1525	1,037	1,049
10.596314475	−0,0439	0,1386	1,0238	1,034
10.597713486	−0,0458	0,1364	1,0172	1,027
10.601519319	−0,0500	0,1422	1,0194	1,03
10.603083746	−0,0548	0,1513	1,0179	1,031
10.605265257	−0,0514	0,1557	1,0067	1,02
10.6081051	−0,0502	0,1542	0,9898	1,003
10.609781871	−0,0482	0,1476	0,9771	0,989
10.613301923	−0,0500	0,1418	0,9766	0,988
10.615209527	−0,0561	0,1508	0,9879	1,001
10.616858069	−0,0619	0,165	0,9989	1,014
10.620001507	−0,0636	0,1752	0,9996	1,017
10.622852392	−0,0605	0,1703	0,9937	1,01
10.625308017	−0,0573	0,1593	0,9925	1,007
10.627323434	−0,0563	0,1523	1,0045	1,018
10.629569111	−0,0548	0,1589	1,0287	1,042
10.631228954	−0,0500	0,1664	1,0433	1,058
10.633766611	−0,0424	0,1667	1,0448	1,059
10.637305673	−0,0341	0,1598	1,0301	1,043
10.639155829	−0,0297	0,152	1,0155	1,027
10.641620309	−0,0311	0,1518	1,004	1,016
10.644047236	−0,0314	0,1564	1,0055	1,018
10.646539267	−0,0316	0,1659	1,0089	1,023
10.648630048	−0,0338	0,1684	1,0035	1,018
10.651125621	−0,0338	0,1567	0,9913	1,004
10.65369885	−0,0375	0,1422	0,9832	0,994
10.655783069	−0,0421	0,1361	0,9928	1,003
10.658239996	−0,0451	0,1432	1,0125	1,024
10.660762913	−0,0468	0,152	1,0209	1,033
10.66584984	−0,0465	0,154	1,0094	1,022
10.666453642	−0,0480	0,1493	0,9852	0,998
10.667071454	−0,0546	0,1479	0,9732	0,986
10.670515413	−0,0663	0,1547	0,9779	0,992
10.672743486	−0,0712	0,1669	0,9942	1,011
10.67508234	−0,0722	0,1691	1,0064	1,023
10.677749527	−0,0722	0,1618	1,0091	1,025
10.679655673	−0,0732	0,1542	1,0184	1,033
10.681943382	−0,0729	0,1474	1,0316	1,045
10.68528484	−0,0737	0,151	1,0465	1,06
10.687555257	−0,0724	0,1515	1,0538	1,067
10.690631611	−0,0675	0,1493	1,0492	1,062
10.692320361	−0,0622	0,1403	1,0402	1,051
10.695518798	−0,0561	0,1354	1,0343	1,045
10.698457548	−0,0509	0,1293	1,0367	1,046
10.700895934	−0,0502	0,1325	1,0438	1,053
10.701393798	−0,0504	0,1398	1,0485	1,059
10.703901194	−0,0495	0,1452	1,0387	1,05
10.706463329	−0,0473	0,1366	1,0194	1,03
10.708926194	−0,0478	0,1276	1,0111	1,02
10.711148277	−0,0490	0,1339	1,0162	1,026
10.713022184	−0,0524	0,1454	1,0267	1,038
10.715887184	−0,0531	0,153	1,034	1,047
10.718895465	−0,0500	0,151	1,023	1,035
10.722080048	−0,0514	0,1422	1,0018	1,013
10.723386663	−0,0509	0,1378	0,9884	0,999
10.725785725	−0,0583	0,1459	0,9896	1,002
10.729368538	−0,0617	0,1579	0,9967	1,011
10.730762236	−0,0607	0,1647	0,9957	1,011
10.733058486	−0,0597	0,1574	0,9847	0,999
10.735703173	−0,0595	0,151	0,9766	0,99
10.738043642	−0,0610	0,154	0,9859	1
10.740772496	−0,0671	0,1637	0,9976	1,013
10.743122965	−0,0710	0,1725	1,0023	1,019
10.745871715	−0,0710	0,1757	1,0011	1,019
10.747939111	−0,0693	0,1735	0,9957	1,013
10.749917027	−0,0666	0,1686	0,9967	1,013
10.752645569	−0,0612	0,1698	1,0106	1,027
10.755150517	−0,0602	0,174	1,0277	1,044
10.756557392	−0,0534	0,1806	1,038	1,055
10.759511246	−0,0475	0,1789	1,0358	1,052
10.761657392	−0,0407	0,1701	1,0194	1,034
10.763584215	−0,0390	0,1611	1,0096	1,023
10.767558434	−0,0429	0,165	1,0113	1,026
10.769484944	−0,0482	0,1723	1,0111	1,027
10.771967392	−0,0485	0,1784	1,0101	1,027
10.774575986	−0,0473	0,1733	1,0016	1,018
10.776971298	−0,0473	0,1596	0,9959	1,01
10.779442652	−0,0451	0,1469	0,9945	1,006
10.781032079	−0,0441	0,1452	1,0123	1,024
10.783552548	−0,0417	0,1532	1,0255	1,038
10.786828277	−0,0392	0,1576	1,0245	1,037
10.788470829	−0,0338	0,1505	1,005	1,017
10.790604527	−0,0341	0,1459	0,9881	0,999
10.792973225	−0,0390	0,1435	0,9845	0,996
10.796600309	−0,0446	0,154	0,9981	1,011
10.797633902	−0,0485	0,162	1,0155	1,029
10.800663902	−0,0446	0,163	1,023	1,037
10.80270234	−0,0429	0,1525	1,0272	1,039
10.805201559	−0,0448	0,1442	1,0309	1,042
10.806859892	−0,0470	0,143	1,0377	1,049
10.809924423	−0,0504	0,1493	1,0431	1,055
10.812373694	−0,0500	0,1503	1,0419	1,054
10.814587548	−0,0475	0,1469	1,0326	1,044
10.817198173	−0,0470	0,1393	1,0213	1,032
10.819679631	−0,0434	0,1312	1,0211	1,03
10.821186767	−0,0441	0,1281	1,0292	1,038
10.823647913	−0,0490	0,1322	1,035	1,045
10.827010309	−0,0482	0,1369	1,0316	1,042
10.828695986	−0,0465	0,1356	1,0179	1,028
10.831667913	−0,0495	0,1315	1,0023	1,012
10.834082288	−0,0536	0,131	0,992	1,002
10.8357101	−0,0583	0,1374	0,9915	1,003
10.838240361	−0,0627	0,1469	0,9959	1,009
10.840638538	−0,0678	0,1628	0,9979	1,013
10.842875777	−0,0712	0,164	0,9866	1,003
10.849191402	−0,0719	0,1542	0,9725	0,987
10.849733277	−0,0739	0,1483	0,9698	0,984
10.850293746	−0,0761	0,153	0,9884	1,003
10.853094319	−0,0778	0,1684	1,0062	1,023
10.854850413	−0,0719	0,175	1,0069	1,025
10.857204736	−0,0641	0,1667	0,9969	1,013
10.859537392	−0,0661	0,1606	0,9879	1,003
10.86348859	−0,0668	0,163	0,9918	1,007
10.864358902	−0,0693	0,1764	1,005	1,023
10.867256767	−0,0653	0,1887	1,0138	1,033
10.870240361	−0,0610	0,1857	1,0145	1,033
10.872364944	−0,0570	0,1755	1,0077	1,024
10.874762704	−0,0563	0,165	1,0123	1,027
10.877573173	−0,0590	0,1662	1,0216	1,037
10.879608902	−0,0597	0,173	1,0304	1,047
10.881366298	−0,0541	0,1713	1,024	1,04
10.885402652	−0,0492	0,1608	1,0047	1,019
10.886813902	−0,0448	0,1459	0,9947	1,006
10.888944944	−0,0485	0,142	0,9952	1,006
10.891596246	−0,0514	0,152	1,0086	1,021
10.893894423	−0,0517	0,1562	1,0228	1,036
10.896627027	−0,0482	0,1554	1,0248	1,038
10.898414319	−0,0453	0,1474	1,0179	1,03
10.901492704	−0,0434	0,1403	1,0069	1,018
10.903769059	−0,0475	0,1393	1,0062	1,017
10.905879944	−0,0497	0,1447	1,0025	1,014
